code_module,code_presentation,id_student,date_registration
FFF,2013J,582125,-32.0
FFF,2013J,582154,-35.0
FFF,2013J,582181,-149.0
FFF,2013J,582235,-117.0
FFF,2013J,582251,-121.0
FFF,2013J,582275,-149.0
FFF,2013J,582282,-17.0
FFF,2013J,582311,-150.0
FFF,2013J,582364,-144.0
FFF,2013J,582392,-130.0
FFF,2013J,582494,-127.0
FFF,2013J,582510,-89.0
FFF,2013J,582562,-87.0
FFF,2013J,582629,-63.0
FFF,2013J,582665,-142.0
FFF,2013J,582677,-56.0
FFF,2013J,582679,-102.0
FFF,2013J,582690,-120.0
FFF,2013J,582705,-109.0
FFF,2013J,582790,-138.0
FFF,2013J,582842,-127.0
FFF,2013J,582950,-144.0
FFF,2013J,582992,-92.0
FFF,2013J,583033,-142.0
FFF,2013J,583051,-53.0
FFF,2013J,583070,-144.0
FFF,2013J,583081,-144.0
FFF,2013J,583121,-28.0
FFF,2013J,583128,-79.0
FFF,2013J,583131,-44.0
FFF,2013J,583149,-107.0
FFF,2013J,583202,-141.0
FFF,2013J,583232,-100.0
FFF,2013J,583236,-108.0
FFF,2013J,583286,-100.0
FFF,2013J,583381,-31.0
FFF,2013J,583526,-67.0
FFF,2013J,583591,-141.0
FFF,2013J,583599,-27.0
FFF,2013J,583741,-52.0
FFF,2013J,583824,-143.0
FFF,2013J,583826,-121.0
FFF,2013J,583840,-143.0
FFF,2013J,583867,-99.0
FFF,2013J,583966,-127.0
FFF,2013J,583993,-74.0
FFF,2013J,584040,-65.0
FFF,2013J,584078,-52.0
FFF,2013J,584111,-121.0
FFF,2013J,584210,-138.0
FFF,2013J,584214,-125.0
FFF,2013J,584225,-53.0
FFF,2013J,584362,-141.0
FFF,2013J,584446,-138.0
FFF,2013J,584468,-138.0
FFF,2013J,584546,-100.0
FFF,2013J,584550,-120.0
FFF,2013J,584594,-86.0
FFF,2013J,584601,-46.0
FFF,2013J,584673,-138.0
FFF,2013J,584687,-32.0
FFF,2013J,584749,-138.0
FFF,2013J,584771,-74.0
FFF,2013J,584792,-138.0
FFF,2013J,584806,-29.0
FFF,2013J,585033,-73.0
FFF,2013J,585050,-135.0
FFF,2013J,585093,-32.0
FFF,2013J,585128,-134.0
FFF,2013J,585149,-125.0
FFF,2013J,585162,-134.0
FFF,2013J,585166,-135.0
FFF,2013J,585222,-109.0
FFF,2013J,585230,-35.0
FFF,2013J,585290,-95.0
FFF,2013J,585301,-134.0
FFF,2013J,585305,-63.0
FFF,2013J,585383,-135.0
FFF,2013J,585389,-37.0
FFF,2013J,585409,-134.0
FFF,2013J,585449,-135.0
FFF,2013J,585454,-120.0
FFF,2013J,585466,-113.0
FFF,2013J,585484,-43.0
FFF,2013J,585574,-94.0
FFF,2013J,585615,-130.0
FFF,2013J,585659,-132.0
FFF,2013J,585724,-132.0
FFF,2013J,585731,-99.0
FFF,2013J,585825,-32.0
FFF,2013J,585942,-129.0
FFF,2013J,585965,-102.0
FFF,2013J,586011,-129.0
FFF,2013J,586034,-60.0
FFF,2013J,586080,-129.0
FFF,2013J,586112,-67.0
FFF,2013J,586224,-129.0
FFF,2013J,586233,-129.0
FFF,2013J,586246,-129.0
FFF,2013J,586249,-129.0
FFF,2013J,586251,-128.0
FFF,2013J,586259,-102.0
FFF,2013J,586281,-107.0
FFF,2013J,586428,-128.0
FFF,2013J,586445,-127.0
FFF,2013J,586446,-127.0
FFF,2013J,586468,-122.0
FFF,2013J,586477,-127.0
FFF,2013J,586483,-127.0
FFF,2013J,586510,-127.0
FFF,2013J,586518,-95.0
FFF,2013J,586543,-114.0
FFF,2013J,586594,-63.0
FFF,2013J,586620,-86.0
FFF,2013J,586642,-59.0
FFF,2013J,586705,-121.0
FFF,2013J,586719,-43.0
FFF,2013J,586753,-127.0
FFF,2013J,586758,-120.0
FFF,2013J,586781,-38.0
FFF,2013J,586784,-127.0
FFF,2013J,586808,-113.0
FFF,2013J,586851,-22.0
FFF,2013J,586855,-125.0
FFF,2013J,586891,-124.0
FFF,2013J,586906,-65.0
FFF,2013J,586925,-79.0
FFF,2013J,586935,-29.0
FFF,2013J,586957,-53.0
FFF,2013J,586974,-117.0
FFF,2013J,587126,-89.0
FFF,2013J,587178,-124.0
FFF,2013J,587195,-107.0
FFF,2013J,587286,-44.0
FFF,2013J,587294,-122.0
FFF,2013J,587308,-108.0
FFF,2013J,587324,-102.0
FFF,2013J,587334,-35.0
FFF,2013J,587369,-114.0
FFF,2013J,587435,-115.0
FFF,2013J,587451,-95.0
FFF,2013J,587456,-122.0
FFF,2013J,587462,-107.0
FFF,2013J,587594,-59.0
FFF,2013J,587611,-121.0
FFF,2013J,587619,-88.0
FFF,2013J,587659,-117.0
FFF,2013J,587685,-109.0
FFF,2013J,587690,-74.0
FFF,2013J,587783,-32.0
FFF,2013J,587848,-38.0
FFF,2013J,587859,-120.0
FFF,2013J,587868,-117.0
FFF,2013J,587881,-49.0
FFF,2013J,587912,-67.0
FFF,2013J,587934,-115.0
FFF,2013J,587976,-102.0
FFF,2013J,588052,-45.0
FFF,2013J,588128,-102.0
FFF,2013J,588131,-59.0
FFF,2013J,588156,-116.0
FFF,2013J,588175,-52.0
FFF,2013J,588236,-79.0
FFF,2013J,588261,-99.0
FFF,2013J,588360,-116.0
FFF,2013J,588539,-92.0
FFF,2013J,588560,-115.0
FFF,2013J,588597,-86.0
FFF,2013J,588672,-89.0
FFF,2013J,588796,-74.0
FFF,2013J,588914,-109.0
FFF,2013J,588925,-67.0
FFF,2013J,588971,-74.0
FFF,2013J,589003,-74.0
FFF,2013J,589014,-59.0
FFF,2013J,589017,-74.0
FFF,2013J,589099,-108.0
FFF,2013J,589178,-53.0
FFF,2013J,589196,-78.0
FFF,2013J,589263,-42.0
FFF,2013J,589267,-99.0
FFF,2013J,589295,-113.0
FFF,2013J,589303,-108.0
FFF,2013J,589326,-88.0
FFF,2013J,589409,-106.0
FFF,2013J,589441,-109.0
FFF,2013J,589474,-102.0
FFF,2013J,589490,-95.0
FFF,2013J,589559,-91.0
FFF,2013J,589578,-101.0
FFF,2013J,589583,-38.0
FFF,2013J,589587,-72.0
FFF,2013J,589594,-74.0
FFF,2013J,589605,-106.0
FFF,2013J,589665,-95.0
FFF,2013J,589707,-80.0
FFF,2013J,589749,-35.0
FFF,2013J,589768,-108.0
FFF,2013J,589782,-108.0
FFF,2013J,589828,-17.0
FFF,2013J,589843,-79.0
FFF,2013J,589860,-108.0
FFF,2013J,589948,-108.0
FFF,2013J,590128,-108.0
FFF,2013J,590188,-35.0
FFF,2013J,590189,-106.0
FFF,2013J,590226,-36.0
FFF,2013J,590241,-108.0
FFF,2013J,590289,-18.0
FFF,2013J,590328,-108.0
FFF,2013J,590403,-63.0
FFF,2013J,590461,-106.0
FFF,2013J,590462,-91.0
FFF,2013J,590466,-106.0
FFF,2013J,590494,-100.0
FFF,2013J,590499,-65.0
FFF,2013J,590545,-106.0
FFF,2013J,590548,-106.0
FFF,2013J,590555,-99.0
FFF,2013J,590571,-106.0
FFF,2013J,590701,-106.0
FFF,2013J,590707,-46.0
FFF,2013J,590714,-102.0
FFF,2013J,590749,-49.0
FFF,2013J,590815,-99.0
FFF,2013J,590824,-74.0
FFF,2013J,590849,-102.0
FFF,2013J,590898,-100.0
FFF,2013J,590907,-102.0
FFF,2013J,590980,-80.0
FFF,2013J,590989,-102.0
FFF,2013J,591008,-100.0
FFF,2013J,591015,-72.0
FFF,2013J,591055,-80.0
FFF,2013J,591057,-60.0
FFF,2013J,591078,-102.0
FFF,2013J,591219,-95.0
FFF,2013J,591343,-66.0
FFF,2013J,591394,-80.0
FFF,2013J,591403,-37.0
FFF,2013J,591411,-100.0
FFF,2013J,591412,-101.0
FFF,2013J,591516,-85.0
FFF,2013J,591581,-72.0
FFF,2013J,591613,-91.0
FFF,2013J,591620,-100.0
FFF,2013J,591638,-91.0
FFF,2013J,591655,-59.0
FFF,2013J,591661,-79.0
FFF,2013J,591677,-100.0
FFF,2013J,591685,-43.0
FFF,2013J,591692,-100.0
FFF,2013J,591695,-63.0
FFF,2013J,591735,-50.0
FFF,2013J,591765,-86.0
FFF,2013J,591872,-95.0
FFF,2013J,591893,-31.0
FFF,2013J,591940,-86.0
FFF,2013J,591975,-95.0
FFF,2013J,592002,4.0
FFF,2013J,592007,-91.0
FFF,2013J,592014,-95.0
FFF,2013J,592092,-84.0
FFF,2013J,592142,-53.0
FFF,2013J,592168,-99.0
FFF,2013J,592203,-74.0
FFF,2013J,592206,-22.0
FFF,2013J,592259,-86.0
FFF,2013J,592370,-74.0
FFF,2013J,592373,-74.0
FFF,2013J,592437,-91.0
FFF,2013J,592450,-95.0
FFF,2013J,592458,-94.0
FFF,2013J,592476,-95.0
FFF,2013J,592538,-87.0
FFF,2013J,592550,-90.0
FFF,2013J,592563,-45.0
FFF,2013J,592607,-81.0
FFF,2013J,592616,-95.0
FFF,2013J,592631,-28.0
FFF,2013J,592634,-83.0
FFF,2013J,592640,-87.0
FFF,2013J,592689,-74.0
FFF,2013J,592763,-95.0
FFF,2013J,592781,-60.0
FFF,2013J,592789,-46.0
FFF,2013J,592810,-94.0
FFF,2013J,592856,-45.0
FFF,2013J,592924,-90.0
FFF,2013J,592939,-88.0
FFF,2013J,593022,-31.0
FFF,2013J,593104,-95.0
FFF,2013J,593139,-53.0
FFF,2013J,593157,-25.0
FFF,2013J,593206,-94.0
FFF,2013J,593272,-43.0
FFF,2013J,593320,-42.0
FFF,2013J,593459,-80.0
FFF,2013J,593492,-94.0
FFF,2013J,593511,-94.0
FFF,2013J,593532,-94.0
FFF,2013J,593535,-79.0
FFF,2013J,593585,-91.0
FFF,2013J,593617,-59.0
FFF,2013J,593670,-81.0
FFF,2013J,593671,-88.0
FFF,2013J,593681,-31.0
FFF,2013J,593755,-91.0
FFF,2013J,593780,-49.0
FFF,2013J,593823,-67.0
FFF,2013J,593865,-91.0
FFF,2013J,593904,-60.0
FFF,2013J,593953,-79.0
FFF,2013J,593970,-90.0
FFF,2013J,594044,-17.0
FFF,2013J,594076,-25.0
FFF,2013J,594119,-86.0
FFF,2013J,594139,-49.0
FFF,2013J,594162,-80.0
FFF,2013J,594184,-81.0
FFF,2013J,594205,-46.0
FFF,2013J,594221,-63.0
FFF,2013J,594250,-52.0
FFF,2013J,594280,-31.0
FFF,2013J,594291,-87.0
FFF,2013J,594319,-71.0
FFF,2013J,594326,-88.0
FFF,2013J,594341,-57.0
FFF,2013J,594342,-58.0
FFF,2013J,594359,-18.0
FFF,2013J,594360,-42.0
FFF,2013J,594376,-50.0
FFF,2013J,594395,-88.0
FFF,2013J,594404,-30.0
FFF,2013J,594406,-88.0
FFF,2013J,594454,-84.0
FFF,2013J,594470,-37.0
FFF,2013J,594505,-88.0
FFF,2013J,594506,-88.0
FFF,2013J,594510,-79.0
FFF,2013J,594546,-49.0
FFF,2013J,594547,-88.0
FFF,2013J,594558,-79.0
FFF,2013J,594576,-86.0
FFF,2013J,594596,-35.0
FFF,2013J,594603,-45.0
FFF,2013J,594615,-49.0
FFF,2013J,594643,-88.0
FFF,2013J,594737,-88.0
FFF,2013J,594800,-35.0
FFF,2013J,594814,-50.0
FFF,2013J,594815,-87.0
FFF,2013J,594823,-38.0
FFF,2013J,594855,-50.0
FFF,2013J,594881,-87.0
FFF,2013J,594894,-30.0
FFF,2013J,594933,-85.0
FFF,2013J,594956,-85.0
FFF,2013J,594996,-57.0
FFF,2013J,595023,-17.0
FFF,2013J,595106,-67.0
FFF,2013J,595119,-57.0
FFF,2013J,595150,-84.0
FFF,2013J,595164,-85.0
FFF,2013J,595230,-59.0
FFF,2013J,595235,-74.0
FFF,2013J,595246,-85.0
FFF,2013J,595330,-28.0
FFF,2013J,595354,-58.0
FFF,2013J,595359,-81.0
FFF,2013J,595381,-53.0
FFF,2013J,595386,-84.0
FFF,2013J,595401,-80.0
FFF,2013J,595428,-84.0
FFF,2013J,595477,-57.0
FFF,2013J,595483,-42.0
FFF,2013J,595593,-52.0
FFF,2013J,595649,-15.0
FFF,2013J,595655,-83.0
FFF,2013J,595676,-65.0
FFF,2013J,595735,-60.0
FFF,2013J,595746,-83.0
FFF,2013J,595752,-53.0
FFF,2013J,595769,-53.0
FFF,2013J,595773,-29.0
FFF,2013J,595840,-45.0
FFF,2013J,595842,-17.0
FFF,2013J,595847,-80.0
FFF,2013J,595868,-81.0
FFF,2013J,595895,-53.0
FFF,2013J,595915,-67.0
FFF,2013J,595935,-81.0
FFF,2013J,595978,-67.0
FFF,2013J,596027,-35.0
FFF,2013J,596029,-79.0
FFF,2013J,596049,-49.0
FFF,2013J,596125,-62.0
FFF,2013J,596146,-73.0
FFF,2013J,596147,-74.0
FFF,2013J,596231,-57.0
FFF,2013J,596266,-36.0
FFF,2013J,596296,-66.0
FFF,2013J,596368,-59.0
FFF,2013J,596369,-28.0
FFF,2013J,596406,-45.0
FFF,2013J,596480,-28.0
FFF,2013J,596490,-30.0
FFF,2013J,596521,-25.0
FFF,2013J,596593,-56.0
FFF,2013J,596601,-74.0
FFF,2013J,596624,-63.0
FFF,2013J,596646,-65.0
FFF,2013J,596687,-79.0
FFF,2013J,596691,-79.0
FFF,2013J,596739,-74.0
FFF,2013J,596754,-53.0
FFF,2013J,596756,-53.0
FFF,2013J,596774,-63.0
FFF,2013J,596828,-71.0
FFF,2013J,596829,-74.0
FFF,2013J,596858,-51.0
FFF,2013J,596860,-43.0
FFF,2013J,596938,-53.0
FFF,2013J,596981,-22.0
FFF,2013J,596982,-65.0
FFF,2013J,597074,-51.0
FFF,2013J,597098,-12.0
FFF,2013J,597190,-44.0
FFF,2013J,597199,-22.0
FFF,2013J,597204,-28.0
FFF,2013J,597238,-74.0
FFF,2013J,597241,-74.0
FFF,2013J,597293,-71.0
FFF,2013J,597402,-67.0
FFF,2013J,597415,-67.0
FFF,2013J,597485,-52.0
FFF,2013J,597555,-71.0
FFF,2013J,597557,-74.0
FFF,2013J,597627,-63.0
FFF,2013J,597715,-74.0
FFF,2013J,597737,-45.0
FFF,2013J,597747,-29.0
FFF,2013J,597761,-57.0
FFF,2013J,597787,-27.0
FFF,2013J,597791,-32.0
FFF,2013J,597797,-73.0
FFF,2013J,597817,-74.0
FFF,2013J,597819,-73.0
FFF,2013J,597880,-74.0
FFF,2013J,597906,-52.0
FFF,2013J,597912,-45.0
FFF,2013J,597931,-63.0
FFF,2013J,598001,-46.0
FFF,2013J,598032,-59.0
FFF,2013J,598077,-43.0
FFF,2013J,598213,-52.0
FFF,2013J,598215,-56.0
FFF,2013J,598235,-36.0
FFF,2013J,598259,-67.0
FFF,2013J,598268,-67.0
FFF,2013J,598279,-43.0
FFF,2013J,598285,-71.0
FFF,2013J,598294,-32.0
FFF,2013J,598299,-71.0
FFF,2013J,598306,-71.0
FFF,2013J,598308,-71.0
FFF,2013J,598353,-29.0
FFF,2013J,598376,-32.0
FFF,2013J,598385,-67.0
FFF,2013J,598478,-44.0
FFF,2013J,598480,-65.0
FFF,2013J,598498,-67.0
FFF,2013J,598543,-71.0
FFF,2013J,598555,-71.0
FFF,2013J,598629,-67.0
FFF,2013J,598649,-67.0
FFF,2013J,598666,-60.0
FFF,2013J,598706,-67.0
FFF,2013J,598752,-46.0
FFF,2013J,598757,-31.0
FFF,2013J,598761,-52.0
FFF,2013J,598835,-58.0
FFF,2013J,598887,-67.0
FFF,2013J,598962,-31.0
FFF,2013J,598966,-67.0
FFF,2013J,598983,-28.0
FFF,2013J,599094,-35.0
FFF,2013J,599104,-51.0
FFF,2013J,599114,-36.0
FFF,2013J,599168,-63.0
FFF,2013J,599199,-67.0
FFF,2013J,599245,-60.0
FFF,2013J,599289,-66.0
FFF,2013J,599297,-57.0
FFF,2013J,599315,-17.0
FFF,2013J,599370,-58.0
FFF,2013J,599445,-32.0
FFF,2013J,599464,-66.0
FFF,2013J,599468,-57.0
FFF,2013J,599559,-31.0
FFF,2013J,599568,-53.0
FFF,2013J,599570,-66.0
FFF,2013J,599587,-3.0
FFF,2013J,599595,-66.0
FFF,2013J,599663,-42.0
FFF,2013J,599683,-58.0
FFF,2013J,599718,-53.0
FFF,2013J,599776,-63.0
FFF,2013J,599783,-45.0
FFF,2013J,599795,-32.0
FFF,2013J,599805,-65.0
FFF,2013J,599816,-31.0
FFF,2013J,599857,-28.0
FFF,2013J,599907,-37.0
FFF,2013J,599957,-30.0
FFF,2013J,599994,-63.0
FFF,2013J,600037,-35.0
FFF,2013J,600175,-15.0
FFF,2013J,600224,-63.0
FFF,2013J,600243,-38.0
FFF,2013J,600367,-60.0
FFF,2013J,600436,-63.0
FFF,2013J,600515,-63.0
FFF,2013J,600542,-42.0
FFF,2013J,600558,-31.0
FFF,2013J,600564,-32.0
FFF,2013J,600615,-25.0
FFF,2013J,600667,-59.0
FFF,2013J,600676,-53.0
FFF,2013J,600682,-43.0
FFF,2013J,600746,-60.0
FFF,2013J,600748,-62.0
FFF,2013J,600808,-53.0
FFF,2013J,600860,-43.0
FFF,2013J,600944,-60.0
FFF,2013J,600947,-53.0
FFF,2013J,600955,-50.0
FFF,2013J,600991,-32.0
FFF,2013J,601021,-38.0
FFF,2013J,601040,-36.0
FFF,2013J,601042,-60.0
FFF,2013J,601074,-52.0
FFF,2013J,601080,-51.0
FFF,2013J,601099,-60.0
FFF,2013J,601104,-37.0
FFF,2013J,601105,-56.0
FFF,2013J,601180,-45.0
FFF,2013J,601184,-42.0
FFF,2013J,601213,-53.0
FFF,2013J,601217,-43.0
FFF,2013J,601271,-28.0
FFF,2013J,601388,-59.0
FFF,2013J,601389,-59.0
FFF,2013J,601390,-53.0
FFF,2013J,601399,-59.0
FFF,2013J,601430,-52.0
FFF,2013J,601439,-28.0
FFF,2013J,601583,-58.0
FFF,2013J,601640,-58.0
FFF,2013J,601681,-31.0
FFF,2013J,601745,-58.0
FFF,2013J,601761,-58.0
FFF,2013J,601783,-25.0
FFF,2013J,601788,-57.0
FFF,2013J,601808,-44.0
FFF,2013J,601855,-57.0
FFF,2013J,601952,-32.0
FFF,2013J,602053,-57.0
FFF,2013J,602097,-29.0
FFF,2013J,602099,-19.0
FFF,2013J,602111,-25.0
FFF,2013J,602152,-46.0
FFF,2013J,602312,-57.0
FFF,2013J,602320,-57.0
FFF,2013J,602344,-22.0
FFF,2013J,602406,-38.0
FFF,2013J,602451,-45.0
FFF,2013J,602468,-56.0
FFF,2013J,602469,-50.0
FFF,2013J,602502,-29.0
FFF,2013J,602511,-44.0
FFF,2013J,602516,-31.0
FFF,2013J,602569,-28.0
FFF,2013J,602577,-45.0
FFF,2013J,602592,-30.0
FFF,2013J,602600,-37.0
FFF,2013J,602669,-35.0
FFF,2013J,602672,-53.0
FFF,2013J,602713,-29.0
FFF,2013J,602719,-32.0
FFF,2013J,602734,-32.0
FFF,2013J,602777,-36.0
FFF,2013J,602781,-53.0
FFF,2013J,602792,-45.0
FFF,2013J,602811,-19.0
FFF,2013J,602837,-51.0
FFF,2013J,602895,-49.0
FFF,2013J,602948,-49.0
FFF,2013J,602994,-32.0
FFF,2013J,603030,-53.0
FFF,2013J,603059,-27.0
FFF,2013J,603111,-29.0
FFF,2013J,603148,-53.0
FFF,2013J,603155,-38.0
FFF,2013J,603170,-52.0
FFF,2013J,603199,-25.0
FFF,2013J,603204,-29.0
FFF,2013J,603216,-28.0
FFF,2013J,603220,-52.0
FFF,2013J,603231,-45.0
FFF,2013J,603260,-50.0
FFF,2013J,603300,-22.0
FFF,2013J,603327,-36.0
FFF,2013J,603341,-42.0
FFF,2013J,603389,-52.0
FFF,2013J,603423,-50.0
FFF,2013J,603437,-51.0
FFF,2013J,603529,-43.0
FFF,2013J,603575,-51.0
FFF,2013J,603576,-51.0
FFF,2013J,603597,-31.0
FFF,2013J,603600,-49.0
FFF,2013J,603611,-51.0
FFF,2013J,603651,-51.0
FFF,2013J,603733,-50.0
FFF,2013J,603819,-37.0
FFF,2013J,603848,-32.0
FFF,2013J,603873,-37.0
FFF,2013J,603931,-43.0
FFF,2013J,604087,-29.0
FFF,2013J,604142,-49.0
FFF,2013J,604184,-25.0
FFF,2013J,604228,-49.0
FFF,2013J,604258,-37.0
FFF,2013J,604296,-31.0
FFF,2013J,604379,-30.0
FFF,2013J,604416,-35.0
FFF,2013J,604427,-46.0
FFF,2013J,604449,-45.0
FFF,2013J,604478,-31.0
FFF,2013J,604514,-32.0
FFF,2013J,604581,-32.0
FFF,2013J,604583,-28.0
FFF,2013J,604606,-45.0
FFF,2013J,604619,-46.0
FFF,2013J,604633,-46.0
FFF,2013J,604635,-25.0
FFF,2013J,604700,-30.0
FFF,2013J,604741,-15.0
FFF,2013J,604755,-17.0
FFF,2013J,604766,-38.0
FFF,2013J,604799,-45.0
FFF,2013J,604817,-45.0
FFF,2013J,604828,-24.0
FFF,2013J,604879,-43.0
FFF,2013J,604889,-45.0
FFF,2013J,604918,-29.0
FFF,2013J,604945,-32.0
FFF,2013J,604946,-46.0
FFF,2013J,605012,-30.0
FFF,2013J,605048,-38.0
FFF,2013J,605069,-21.0
FFF,2013J,605091,-46.0
FFF,2013J,605108,
FFF,2013J,605145,-43.0
FFF,2013J,605195,-22.0
FFF,2013J,605228,-45.0
FFF,2013J,605265,-30.0
FFF,2013J,605269,-43.0
FFF,2013J,605372,-45.0
FFF,2013J,605394,-29.0
FFF,2013J,605409,-31.0
FFF,2013J,605459,-24.0
FFF,2013J,605538,-25.0
FFF,2013J,605571,-24.0
FFF,2013J,605589,-42.0
FFF,2013J,605598,-38.0
FFF,2013J,605621,-43.0
FFF,2013J,605666,-30.0
FFF,2013J,605756,-44.0
FFF,2013J,605886,-36.0
FFF,2013J,605905,-37.0
FFF,2013J,605921,-37.0
FFF,2013J,605940,-38.0
FFF,2013J,605954,-31.0
FFF,2013J,605974,-42.0
FFF,2013J,605988,-43.0
FFF,2013J,605993,-31.0
FFF,2013J,606002,-35.0
FFF,2013J,606006,-32.0
FFF,2013J,606062,-43.0
FFF,2013J,606079,-28.0
FFF,2013J,606104,-29.0
FFF,2013J,606167,-21.0
FFF,2013J,606189,-28.0
FFF,2013J,606304,-36.0
FFF,2013J,606369,-42.0
FFF,2013J,606386,-32.0
FFF,2013J,606407,-32.0
FFF,2013J,606425,-42.0
FFF,2013J,606428,-38.0
FFF,2013J,606436,-21.0
FFF,2013J,606444,-31.0
FFF,2013J,606459,-22.0
FFF,2013J,606496,-38.0
FFF,2013J,606612,-25.0
FFF,2013J,606711,-36.0
FFF,2013J,606712,-29.0
FFF,2013J,606817,-38.0
FFF,2013J,606835,-38.0
FFF,2013J,606903,-38.0
FFF,2013J,606911,-32.0
FFF,2013J,606930,-36.0
FFF,2013J,606939,-37.0
FFF,2013J,606966,-25.0
FFF,2013J,606967,-24.0
FFF,2013J,606990,-38.0
FFF,2013J,606998,-38.0
FFF,2013J,607011,-28.0
FFF,2013J,607047,-25.0
FFF,2013J,607052,-38.0
FFF,2013J,607068,-24.0
FFF,2013J,607118,-31.0
FFF,2013J,607134,-32.0
FFF,2013J,607135,-31.0
FFF,2013J,607200,-28.0
FFF,2013J,607247,-36.0
FFF,2013J,607407,-29.0
FFF,2013J,607473,-8.0
FFF,2013J,607533,-31.0
FFF,2013J,607538,-36.0
FFF,2013J,607577,-28.0
FFF,2013J,607586,-31.0
FFF,2013J,607613,-28.0
FFF,2013J,607629,-30.0
FFF,2013J,607650,-25.0
FFF,2013J,607696,-29.0
FFF,2013J,607794,-17.0
FFF,2013J,607866,-32.0
FFF,2013J,607938,-36.0
FFF,2013J,607979,-27.0
FFF,2013J,608008,-35.0
FFF,2013J,608043,-32.0
FFF,2013J,608111,-30.0
FFF,2013J,608144,-29.0
FFF,2013J,608169,-35.0
FFF,2013J,608196,-15.0
FFF,2013J,608198,-36.0
FFF,2013J,608211,-36.0
FFF,2013J,608231,-36.0
FFF,2013J,608248,-30.0
FFF,2013J,608280,-30.0
FFF,2013J,608348,-24.0
FFF,2013J,608349,-31.0
FFF,2013J,608356,-35.0
FFF,2013J,608421,-32.0
FFF,2013J,608422,-35.0
FFF,2013J,608453,-28.0
FFF,2013J,608477,-30.0
FFF,2013J,608535,-29.0
FFF,2013J,608606,-35.0
FFF,2013J,608681,-35.0
FFF,2013J,608698,-35.0
FFF,2013J,608727,-35.0
FFF,2013J,608737,-32.0
FFF,2013J,608747,-27.0
FFF,2013J,608753,-32.0
FFF,2013J,608827,-19.0
FFF,2013J,608864,-32.0
FFF,2013J,608866,-32.0
FFF,2013J,608909,-27.0
FFF,2013J,608913,-22.0
FFF,2013J,608966,-30.0
FFF,2013J,608997,-25.0
FFF,2013J,609097,-32.0
FFF,2013J,609163,-32.0
FFF,2013J,609184,-28.0
FFF,2013J,609220,-31.0
FFF,2013J,609221,-29.0
FFF,2013J,609229,-31.0
FFF,2013J,609244,-19.0
FFF,2013J,609277,-31.0
FFF,2013J,609367,-29.0
FFF,2013J,609396,-19.0
FFF,2013J,609416,-25.0
FFF,2013J,609435,-32.0
FFF,2013J,609439,-32.0
FFF,2013J,609460,-32.0
FFF,2013J,609513,-31.0
FFF,2013J,609537,-32.0
FFF,2013J,609558,-31.0
FFF,2013J,609743,-29.0
FFF,2013J,609777,-30.0
FFF,2013J,609831,-31.0
FFF,2013J,609882,-29.0
FFF,2013J,609891,-30.0
FFF,2013J,609908,-30.0
FFF,2013J,609985,-15.0
FFF,2013J,610097,-30.0
FFF,2013J,610099,-29.0
FFF,2013J,610172,-29.0
FFF,2013J,610225,-3.0
FFF,2013J,610244,-22.0
FFF,2013J,610258,-29.0
FFF,2013J,610266,-27.0
FFF,2013J,610278,-22.0
FFF,2013J,610292,-29.0
FFF,2013J,610312,-30.0
FFF,2013J,610324,-30.0
FFF,2013J,610335,-30.0
FFF,2013J,610400,-30.0
FFF,2013J,610455,-29.0
FFF,2013J,610517,-29.0
FFF,2013J,610577,-29.0
FFF,2013J,610637,-29.0
FFF,2013J,610643,-29.0
FFF,2013J,610687,-12.0
FFF,2013J,610746,-14.0
FFF,2013J,610774,-22.0
FFF,2013J,610814,-28.0
FFF,2013J,610831,-29.0
FFF,2013J,610932,-25.0
FFF,2013J,610933,-15.0
FFF,2013J,611039,-24.0
FFF,2013J,611126,-28.0
FFF,2013J,611213,-29.0
FFF,2013J,611226,-15.0
FFF,2013J,611245,-25.0
FFF,2013J,611309,-28.0
FFF,2013J,611396,-16.0
FFF,2013J,898594,-38.0
FFF,2013J,973364,-32.0
FFF,2013J,984347,-49.0
FFF,2013J,985062,-81.0
FFF,2013J,988019,-128.0
FFF,2013J,990155,-38.0
FFF,2013J,1064492,-22.0
FFF,2013J,1065824,-190.0
FFF,2013J,1100143,-18.0
FFF,2013J,1107596,-94.0
FFF,2013J,1253440,-95.0
FFF,2013J,1319999,-29.0
FFF,2013J,1359554,-45.0
FFF,2013J,1390051,-52.0
FFF,2013J,1397617,-43.0
FFF,2013J,1399314,-116.0
FFF,2013J,1417707,-128.0
FFF,2013J,1420537,-17.0
FFF,2013J,1428865,-81.0
FFF,2013J,1455474,-116.0
FFF,2013J,1482413,-58.0
FFF,2013J,1492571,-28.0
FFF,2013J,1494577,-32.0
FFF,2013J,1504653,-29.0
FFF,2013J,1512332,-51.0
FFF,2013J,1513001,-95.0
FFF,2013J,1515509,-150.0
FFF,2013J,1527616,-31.0
FFF,2013J,1532921,-21.0
FFF,2013J,1541472,-116.0
FFF,2013J,1559959,-157.0
FFF,2013J,1559964,-106.0
FFF,2013J,1621041,-193.0
FFF,2013J,1634278,-170.0
FFF,2013J,1636725,-122.0
FFF,2013J,1641344,-102.0
FFF,2013J,1644647,-113.0
FFF,2013J,1678617,-63.0
FFF,2013J,1694120,-156.0
FFF,2013J,1759799,-81.0
FFF,2013J,1763186,-144.0
